customer_id,nps_real,nps_previsto,score_risco_insatisfacao,classificacao_prevista,prioridade_acao,sugestao_acao
1884,1.6,1.7,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1038,1.8,2.2,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
703,3.5,1.7,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2063,2.2,1.8,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
669,0.0,1.7,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
478,0.0,1.7,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1033,0.0,2.4,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
760,2.4,2.0,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1691,0.8,1.7,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1295,0.9,2.1,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1726,1.3,1.9,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1015,0.0,1.7,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1190,0.4,1.6,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2386,2.1,1.9,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1322,1.7,1.6,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1513,1.9,1.8,0.991,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
428,2.5,2.6,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1457,1.1,2.1,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
675,0.0,2.0,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1112,1.6,1.9,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2242,0.0,2.1,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
415,0.0,2.0,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1981,1.1,1.9,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
208,2.2,2.0,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1775,0.0,2.0,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1784,1.1,1.8,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1014,2.3,2.3,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1758,3.2,1.8,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2305,2.5,2.2,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1121,2.5,1.8,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1531,1.8,1.7,0.99,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1010,1.9,2.4,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
992,1.8,1.9,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1901,2.4,2.0,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1762,1.5,2.0,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1187,0.0,2.2,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2265,4.5,2.1,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
392,1.6,1.8,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
894,0.6,1.8,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
909,3.4,2.1,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1907,5.0,1.8,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
935,0.0,1.8,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1759,1.6,2.4,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2257,4.4,2.0,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
684,1.1,2.0,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2433,1.0,1.8,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
29,0.3,1.9,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2467,2.3,1.9,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2401,1.1,1.8,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
120,3.1,2.3,0.989,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1256,1.5,2.2,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
98,1.6,2.0,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2338,0.9,2.5,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1160,3.1,2.8,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1655,1.6,2.3,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1855,0.0,2.0,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1468,0.8,2.2,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
464,0.3,2.0,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1391,1.0,2.1,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1643,3.2,2.3,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
136,5.6,2.3,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
707,5.4,2.4,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
453,2.7,2.8,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2115,2.7,1.9,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2196,3.2,1.8,0.988,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
338,2.3,2.6,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2378,2.6,2.2,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
303,1.5,2.6,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
291,0.5,2.5,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1505,2.1,2.1,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
51,0.6,2.5,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2155,0.5,2.3,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1288,0.0,2.2,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1255,1.6,2.6,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1952,0.5,2.4,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
172,0.0,1.7,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
646,3.0,2.3,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1441,3.5,2.4,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2123,0.1,2.0,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2479,2.0,2.1,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2237,3.2,2.3,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1990,1.6,2.2,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
743,1.2,2.5,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2045,1.9,2.3,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
836,0.0,2.2,0.987,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
369,4.4,2.4,0.986,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2390,0.4,2.2,0.986,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
192,0.5,2.0,0.986,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1822,4.5,2.5,0.986,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1111,5.3,2.1,0.986,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1927,2.4,2.4,0.986,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1670,3.0,2.4,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1376,0.8,2.6,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
269,4.0,2.6,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2406,3.0,2.5,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
841,3.2,2.3,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1810,0.0,2.1,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1688,1.3,2.3,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1625,2.6,2.5,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2474,1.4,2.1,0.985,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
474,0.0,2.3,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2213,0.1,2.4,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2499,2.3,1.7,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1135,0.5,2.3,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2313,4.5,2.8,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1153,6.1,2.5,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
185,3.9,2.6,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
847,3.8,2.4,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1879,1.5,2.8,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
532,2.4,2.3,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2179,2.4,2.6,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
919,2.4,2.3,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
158,1.8,2.7,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
529,0.0,2.0,0.984,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
471,0.0,1.8,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1416,1.2,2.6,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1521,2.6,3.1,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1941,2.4,2.3,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1119,1.1,2.3,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1750,0.7,2.1,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
786,2.0,2.2,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1248,4.8,2.8,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1175,0.0,2.4,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
314,2.0,2.7,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
1485,0.9,2.8,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2410,2.0,2.2,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
2239,2.0,2.5,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
713,2.1,2.1,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
486,5.8,2.6,0.983,Insatisfeito,ALTA,Contato proativo imediato + cupom de desconto + priorizar resolução de pendências
